07 01 41.4;+04 49 05; 6.63; 0.06
07 02 24.8;+24 12 55; 5.18; 0.94
07 02 25.5;+17 45 20; 5.94; 1.63
07 02 17.4;+15 20 10; 5.74;
07 01 55.0;+05 33 27; 6.59;-0.02
06 58 39.6;-55 43 46; 6.27; 1.16
07 02 33.5;+16 40 27; 5.82; 1.68
07 01 52.9;-01 20 44; 6.17; 1.28
07 00 42.6;-28 29 22; 6.27; 0.45
06 58 36.2;-56 23 41; 6.45; 0.39
07 01 56.4;-05 43 20; 5.20; 1.68
07 01 05.9;-25 12 55; 5.63;-0.17
07 00 49.8;-33 27 55; 6.40; 1.05
07 06 01.3;+59 48 07; 6.44;
07 03 30.4;+29 20 14; 5.93; 0.60
07 05 39.8;+52 45 29; 6.12; 0.11
07 05 09.0;+47 46 30; 6.38;-0.04
07 01 43.1;-27 56 05; 3.47; 1.73
07 03 17.9;+09 08 18; 5.97; 0.12
07 02 54.8;-04 14 21; 4.99;-0.20
07 03 38.0;+10 57 06; 5.13; 1.39
07 04 06.5;+20 34 13; 3.79; 0.79
07 03 51.6;+12 35 40; 5.98; 1.58
07 00 51.5;-51 24 09; 5.14; 1.61
07 03 01.5;-23 50 00; 3.02;-0.08
07 04 20.2;+01 29 18; 6.57; 0.01
07 04 05.2;-05 19 25; 5.62; 1.29
07 03 57.3;-10 07 27; 6.45;-0.08
07 03 45.5;-15 38 00; 4.12;-0.12
07 02 15.6;-43 24 15; 6.43;-0.04
07 05 18.4;+22 38 14; 6.02;-0.03
07 06 11.6;+34 28 26; 5.55; 0.91
07 01 05.1;-58 56 24; 6.02; 0.30
06 59 50.5;-67 54 58; 5.17; 1.40
07 05 39.1;+09 11 09; 5.78; 1.52
07 04 47.1;-22 01 56; 6.09; 1.22
07 07 22.3;+34 00 34; 5.91; 1.51
07 04 02.8;-42 20 14; 5.20; 0.20
07 03 57.3;-43 36 29; 5.54; 0.64
07 03 58.8;-43 36 42; 6.79; 0.80
07 07 25.0;+28 10 38; 6.48;-0.09
07 05 49.7;-10 39 40; 6.49;-0.05
07 07 21.4;+22 42 13; 7.68; 2.21
07 03 53.7;-49 35 02; 4.93; 0.13
07 08 13.3;+33 49 56; 6.28; 1.34
07 03 15.6;-59 10 41; 5.50;-0.11
07 08 36.3;+37 26 42; 6.16; 1.21
07 07 06.4;+04 54 37; 6.11;-0.13
07 05 32.0;-34 46 40; 6.14; 0.37
07 06 40.7;-11 17 39; 5.39; 0.05
07 06 35.9;-12 23 38; 6.48;-0.10
07 06 00.6;-30 39 20; 6.34;-0.16
07 13 58.1;+71 49 00; 6.35; 1.12
07 07 49.5;+07 28 16; 5.75; 1.18
07 04 18.3;-56 44 59; 5.17;-0.04
07 08 22.0;+15 55 51; 5.44; 1.03
07 06 02.3;-38 22 58; 6.11; 0.70
07 06 52.3;-24 57 38; 6.08; 1.34
07 05 16.5;-50 21 37; 6.46;
07 07 00.1;-26 39 28; 6.62;-0.17
06 56 34.4;-79 25 13; 5.45; 0.05
07 07 22.6;-23 50 25; 5.71;-0.10
07 07 07.1;-40 53 36; 5.79;-0.17
07 10 06.7;+21 14 49; 6.43; 0.89
07 08 23.5;-26 23 36; 1.84; 0.68
07 09 20.3;-10 20 50; 6.21; 0.03
07 08 49.3;-24 02 39; 6.65;-0.19
07 11 39.3;+39 19 14; 4.90; 1.45
07 11 08.4;+30 14 43; 4.41; 1.26
07 07 13.3;-51 58 04; 5.96; 1.00
07 09 33.2;-16 14 05; 6.03; 0.06
07 11 23.1;+26 51 24; 5.78; 0.10
07 10 13.7;-04 14 14; 4.92; 1.03
07 08 51.1;-39 39 21; 4.83;-0.18
07 13 23.4;+51 25 44; 5.47; 1.67
07 09 42.9;-25 13 52; 5.69;-0.16
07 10 09.3;-18 41 07; 6.23; 0.40
07 12 26.4;+24 07 42; 5.85; 0.36
07 11 23.6;-00 18 07; 5.45; 0.29
07 10 19.4;-27 29 29; 5.46; 1.00
07 25 21.9;+81 15 27; 6.31;-0.04
07 11 51.3;+05 39 17; 6.09;-0.02
07 12 49.0;+27 13 29; 6.43; 0.49
07 06 14.1;-68 50 14; 6.47; 1.04
07 12 07.4;+05 28 29; 6.16; 1.14
07 11 51.9;-00 29 34; 4.15;-0.01
07 15 54.9;+59 38 15; 5.20; 1.07
07 11 41.6;-20 52 59; 5.84;-0.04
07 13 22.3;+16 09 32; 5.00; 1.66
07 12 12.2;-25 56 33; 5.92;-0.17
07 10 47.5;-48 55 56; 5.14; 1.24
07 12 04.1;-30 49 18; 6.10; 0.27
07 15 50.1;+47 14 24; 5.58; 0.58
07 14 26.6;+24 42 39; 6.89;-0.03
07 13 07.2;-11 15 05; 5.78; 1.51
07 12 24.1;-27 28 27; 6.59; 0.19
07 14 41.9;+24 53 06; 5.82; 1.56
07 12 25.7;-36 32 40; 5.96;-0.14
07 12 15.8;-40 29 56; 5.31; 0.06
07 14 32.6;+12 06 57; 5.62; 1.01
07 14 20.0;+03 06 41; 5.35; 1.19
07 13 23.9;-22 40 24; 6.01; 1.48
07 14 11.0;-03 54 05; 5.75; 1.58
07 14 15.5;-09 56 51; 5.90; 1.52
07 13 48.3;-22 54 23; 6.36;-0.21
07 13 36.3;-27 21 23; 6.12;-0.23
07 08 42.2;-70 29 50; 5.69; 0.40
07 08 44.9;-70 29 56; 3.78; 1.04
07 17 33.7;+52 07 51; 5.92; 1.26
07 15 57.1;+27 53 51; 5.71; 1.63
07 14 28.2;-10 19 00; 6.03;-0.18
07 12 33.6;-46 45 34; 4.49; 0.32
07 13 47.1;-31 05 02; 6.60;-0.17
07 31 04.4;+82 24 41; 4.96; 1.66
07 13 57.2;-30 20 24; 6.33;-0.20
07 15 19.3;-00 09 41; 6.41; 0.90
07 14 15.2;-26 21 09; 4.66;-0.19
07 13 13.4;-45 10 59; 4.89;-0.02
07 15 39.4;+07 58 40; 5.82; 1.60
07 13 32.4;-44 38 23; 5.10; 1.56
07 14 48.7;-26 46 22; 3.85;-0.17
07 14 51.1;-27 02 17; 5.58; 1.22
07 18 31.9;+49 27 54; 5.05; 0.08
07 15 43.1;-10 35 02; 5.95; 1.18
07 18 02.2;+40 53 00; 5.78; 0.17
07 12 02.0;-63 11 24; 6.02;-0.02
07 15 47.5;-23 44 26; 6.32;
07 15 21.0;-30 41 11; 5.36;-0.17
07 18 04.1;+30 57 21; 6.24;-0.03
07 16 14.5;-15 35 09; 5.46; 0.08
07 14 57.1;-41 25 33; 5.94;-0.16
07 17 17.8;+06 40 50; 6.65;-0.11
07 14 45.9;-46 50 59; 5.72;-0.11
07 14 38.2;-48 16 18; 4.76;-0.10
07 18 05.6;+16 32 25; 3.58; 0.11
07 16 36.8;-23 18 56; 4.79; 1.71
07 17 31.7;-06 40 48; 6.29; 1.62
07 16 35.0;-27 52 52; 4.64; 1.60
07 15 21.0;-52 29 59; 5.97; 1.10
07 16 57.2;-30 53 48; 6.32; 0.20
07 16 31.8;-38 19 08; 5.80;-0.13
07 16 49.5;-36 35 34; 5.03;-0.17
07 16 15.5;-46 46 28; 5.66; 1.44
07 22 17.2;+59 54 07; 6.35;
07 17 08.6;-37 05 51; 2.70; 1.62
07 17 47.9;-26 47 51; 6.46;-0.15
07 21 03.1;+42 39 20; 6.35; 1.46
07 21 17.5;+45 13 41; 5.77; 0.32
07 20 07.4;+21 58 56; 3.53; 0.34
07 19 22.4;+02 44 26; 5.89; 1.07
07 19 47.6;+07 08 34; 5.91; 0.53
07 20 06.9;+15 08 34; 6.45;-0.02
07 18 40.3;-24 33 32; 4.98;-0.15
07 18 42.4;-24 57 15; 4.40;-0.15
07 22 50.9;+55 17 04; 6.53;
07 22 52.1;+55 16 53; 5.45;
07 19 02.0;-19 16 49; 6.09; 0.62
07 18 51.2;-26 35 09; 5.28; 0.96
07 18 18.4;-36 44 03; 4.66;-0.10
07 19 28.1;-16 23 42; 5.70; 0.35
07 18 04.2;-43 59 12; 5.85;-0.12
07 18 38.2;-36 44 34; 5.11;-0.16
07 18 33.6;-39 12 37; 5.25; 0.01
07 22 13.4;+38 59 46; 6.40; 1.22
07 22 02.6;+36 45 38; 5.13; 1.08
07 19 13.7;-33 43 38; 6.30; 1.31
07 21 56.8;+20 26 37; 5.10; 1.52
07 20 58.2;-14 21 36; 5.45; 0.98
07 34 39.7;+80 53 48; 6.41;
07 21 16.9;-08 52 42; 6.55; 0.54
07 20 53.2;-22 51 06; 6.61;-0.15
07 20 55.0;-26 57 49; 6.01;-0.17
07 22 03.5;+00 10 38; 5.99;-0.07
07 21 04.3;-25 53 29; 5.87; 1.64
07 16 49.8;-67 57 26; 3.98; 0.79
07 24 57.2;+51 53 14; 5.80; 1.61
07 24 08.5;+40 40 20; 5.19; 1.23
07 22 02.0;-08 58 45; 6.43;-0.19
07 22 18.5;-02 58 44; 6.23; 0.68
07 23 28.5;+25 03 02; 5.03; 0.90
07 27 25.8;+66 19 54; 6.47;-0.09
07 23 28.2;+22 56 43; 6.02;-0.01
07 22 25.4;-05 58 58; 5.82; 0.35
07 22 13.5;-19 01 00; 4.96;-0.04
07 20 21.4;-52 18 42; 6.05; 0.42
07 20 21.7;-52 18 35; 6.60; 0.59
07 20 38.7;-52 05 10; 5.39;-0.07
07 24 33.4;+27 38 17; 5.76; 0.34
07 24 27.7;+15 31 02; 6.41;-0.18
07 26 42.8;+49 12 41; 4.64;-0.02
07 23 00.6;-31 55 26; 5.43;-0.15
07 24 58.2;+11 40 11; 5.30; 0.10
07 25 43.6;+27 47 53; 3.79; 1.03
07 23 29.1;-27 50 03; 5.38; 1.53
07 23 31.9;-32 12 08; 5.39;-0.18
07 23 54.3;-30 13 01; 6.60;-0.20
07 24 40.1;-16 12 04; 5.33;-0.05
07 24 17.2;-22 54 46; 6.19;-0.09
07 24 05.7;-29 18 11; 2.45;-0.08
07 25 38.9;+09 16 34; 4.99; 1.01
07 23 58.3;-35 50 16; 6.31;-0.15
07 30 52.7;+68 27 56; 5.64; 1.11
07 24 50.7;-19 00 44; 6.24; 0.29
07 25 08.3;-13 45 07; 5.78; 0.42
07 25 51.0;-05 46 30; 5.97; 0.92
07 24 43.8;-31 48 32; 5.35; 1.07
07 26 50.2;+21 32 09; 6.54; 0.46
07 26 27.9;+10 36 30; 6.37; 0.09
07 26 56.3;+20 15 26; 5.93; 0.30
07 26 03.5;-04 32 15; 6.76;-0.01
07 25 19.9;-21 58 58; 6.05; 0.23
07 26 41.3;+11 00 33; 6.41;-0.13
07 25 25.3;-25 13 04; 5.78;-0.10
07 24 47.2;-37 17 24; 6.97; 0.22
07 24 47.3;-37 17 27; 6.84; 0.27
07 28 51.6;+48 11 02; 5.72;-0.10
07 27 09.0;+08 17 22; 2.90;-0.09
07 27 44.4;+21 26 42; 5.22; 0.39
07 25 43.0;-31 44 19; 6.31;-0.17
06 46 58.7;-87 01 30; 6.47; 0.42
07 29 56.0;+49 40 21; 5.36; 0.45
07 26 40.7;-23 42 44; 6.56; 0.01
07 28 02.1;+06 56 31; 5.25; 0.22
07 29 06.7;+31 47 04; 4.18; 0.32
07 27 08.0;-17 51 52; 5.63; 0.32
07 28 09.8;+08 55 32; 4.32; 1.43
07 26 59.4;-23 05 10; 5.61;-0.13
07 26 42.3;-34 08 27; 5.90;-0.17
07 29 20.4;+28 07 05; 5.05; 0.11
07 28 47.3;+15 06 34; 6.22;-0.05
07 27 51.7;-11 33 25; 5.79; 0.58
07 27 42.9;-22 51 35; 5.95;-0.09
07 29 48.7;+27 54 58; 5.01; 1.11
07 26 21.9;-51 01 06; 5.10; 1.06
07 27 59.2;-29 09 21; 5.54;-0.08
07 29 47.8;+12 00 24; 4.54; 1.28
07 29 18.7;-01 54 19; 5.59; 1.50
07 29 25.7;-07 33 04; 5.86; 0.48
07 29 22.1;-10 19 36; 5.75; 1.62
07 29 21.9;-14 59 57; 6.05; 0.47
07 28 22.8;-37 48 37; 6.58; 0.06
07 28 51.3;-31 50 54; 6.38;-0.17
07 28 51.5;-31 50 49; 7.13;-0.15
07 31 55.7;+38 53 47; 6.54; 0.07
07 29 04.9;-31 27 23; 5.77;-0.19
07 29 51.4;-23 01 28; 4.85; 0.23
07 29 05.7;-38 48 44; 5.43;-0.16
07 30 51.1;-05 13 35; 6.24; 1.18
07 31 48.4;+17 05 10; 5.42; 1.13
07 29 13.8;-43 18 05; 3.25; 1.51
07 32 50.6;+22 53 16; 6.54; 1.01
07 32 05.9;+01 54 52; 5.25; 0.22
07 30 42.5;-30 57 44; 4.65; 0.93
07 30 42.4;-37 20 23; 6.65; 0.63
07 32 05.8;-08 52 51; 5.90; 0.54
07 29 59.6;-52 39 04; 5.87; 1.01
07 31 25.8;-36 09 10; 6.68;-0.12
07 33 36.5;+15 49 36; 5.25; 0.05
07 33 11.6;+03 17 25; 5.59; 0.31
07 28 51.3;-64 30 36; 6.39; 1.56
07 31 42.8;-35 53 16; 6.61;-0.08
07 34 36.0;+31 53 19; 2.88; 0.04
07 34 36.0;+31 53 18; 1.98; 0.03
07 30 30.9;-54 23 58; 5.96; 1.56
07 34 05.1;+10 34 06; 6.28;-0.01
07 36 47.0;+55 45 19; 5.92; 1.12
07 32 22.3;-35 57 41; 6.30;-0.10
07 35 08.7;+30 57 40; 5.33; 1.01
07 33 22.1;-14 20 18; 6.21;-0.04
07 35 56.0;+43 01 52; 6.30;
07 33 19.5;-19 24 45; 5.66; 1.12
07 33 09.7;-24 42 39; 5.85; 0.17
07 34 15.8;+03 22 17; 5.81;-0.02
07 33 47.9;-14 31 26; 4.97; 1.41
07 36 31.6;+46 10 49; 5.65; 1.56
07 34 46.0;+02 43 30; 6.55; 0.22
07 35 55.3;+26 53 45; 4.06; 1.54
07 34 03.2;-22 17 46; 4.45; 0.51
07 33 13.5;-40 03 32; 6.26;-0.12
07 33 13.3;-43 05 11; 6.52; 0.92
07 34 18.6;-23 28 25; 5.83; 0.44
07 34 19.1;-23 28 29; 5.87;
07 33 51.0;-36 20 18; 5.54;-0.06
07 34 28.8;-26 07 00; 6.65;-0.01
07 34 12.8;-33 27 48; 6.11; 0.29
07 37 53.9;+48 46 25; 5.92; 0.22
07 37 17.8;+40 01 31; 6.38;
07 34 34.9;-27 00 43; 5.77; 1.06
07 33 58.5;-39 54 21; 6.76; 1.13
07 36 34.7;+05 51 42; 5.91; 0.60
07 25 38.0;-79 05 39; 5.53; 1.28
07 36 16.6;-08 18 41; 6.27; 1.54
07 36 03.9;-14 29 34; 5.70;-0.12
07 35 22.8;-28 22 10; 4.64;-0.11
07 36 07.8;-22 09 38; 6.34; 0.99
07 38 32.8;+35 02 55; 5.56; 0.93
07 34 39.5;-51 28 29; 6.28; 0.08
07 38 14.5;+24 21 37; 6.27;
07 37 16.7;-04 06 40; 5.13; 0.44
07 36 41.0;-19 42 08; 5.74;-0.19
07 40 49.5;+57 04 58; 6.06; 1.46
07 39 09.9;+34 35 03; 4.90; 0.40
07 39 11.9;+24 13 21; 6.17; 0.01
07 37 38.9;-14 26 28; 6.53;-0.01
07 37 16.8;-23 46 30; 6.37; 0.54
07 35 39.7;-52 32 02; 4.94; 1.40
07 40 14.6;+38 20 40; 5.73; 1.63
07 39 54.1;+32 00 35; 6.17; 0.35
07 37 22.1;-34 58 07; 4.53;-0.09
07 39 28.6;+17 40 29; 5.05; 1.56
07 41 12.4;+48 07 54; 5.56; 1.01
07 36 43.9;-48 49 49; 5.72;-0.06
07 36 01.7;-55 53 15; 6.39; 1.18
07 37 44.8;-35 16 38; 6.60; 1.14
07 39 18.1;+05 13 30; 0.38; 0.42
07 38 18.0;-25 21 53; 4.70;-0.11
07 37 45.2;-38 00 38; 6.38; 1.48
07 43 00.4;+58 42 37; 4.99; 0.08
07 39 07.1;-18 40 45; 6.72;-0.10
07 38 49.3;-26 48 06; 4.50;-0.17
07 38 49.8;-26 48 13; 4.62;
07 40 07.0;+05 13 51; 6.02;-0.04
07 40 58.5;+23 01 07; 5.89; 1.58
07 38 24.2;-39 59 29; 6.59;-0.05
07 40 47.3;+13 46 15; 6.24;
07 38 43.9;-36 29 49; 5.80;-0.16
07 38 32.6;-38 46 52; 6.19; 1.02
07 39 26.9;-26 51 47; 6.50;-0.10
07 38 18.2;-48 36 04; 5.68; 0.65
07 40 35.5;-08 11 09; 6.01; 0.15
07 40 23.2;-15 15 49; 4.94; 1.56
07 40 13.6;-19 39 39; 5.93; 1.16
07 39 27.4;-38 18 30; 4.84;-0.19
07 42 43.5;+34 00 01; 6.02;
07 39 43.8;-38 08 22; 5.73;-0.12
07 39 47.8;-38 15 39; 5.76;-0.07
07 41 51.8;+13 28 50; 5.77; 1.67
07 41 35.2;+03 37 29; 5.94;-0.04
07 42 03.2;+14 12 30; 5.56; 1.64
07 39 58.0;-37 34 46; 6.00;-0.04
07 44 04.2;+50 26 02; 5.27; 0.00
07 41 14.8;-09 33 04; 3.93; 1.02
07 39 00.4;-53 16 24; 6.06;-0.11
07 40 43.4;-27 56 45; 6.76;-0.16
07 43 18.7;+28 53 01; 4.28; 1.12
07 40 52.7;-31 39 39; 6.56; 1.18
07 46 40.1;+65 27 21; 5.92; 1.18
07 41 23.6;-22 20 14; 6.18; 1.62
07 46 27.4;+62 49 50; 6.49; 0.26
07 43 22.2;+22 23 58; 6.21; 0.93
07 35 21.7;-74 16 32; 7.16;-0.02
07 35 21.8;-74 16 32; 7.26;
07 41 15.8;-38 32 01; 5.42;-0.15
07 43 05.4;+00 11 22; 6.19; 1.02
07 44 06.9;+25 47 03; 5.31; 1.54
07 41 21.8;-44 37 56; 6.41; 0.00
07 44 26.8;+24 23 53; 3.57; 0.93
07 41 58.0;-38 31 44; 6.54;-0.09
07 44 14.0;+12 51 34; 6.43;
07 42 48.1;-26 21 04; 5.64; 0.99
07 44 07.4;+02 24 18; 6.47; 0.20
07 45 18.9;+28 01 34; 1.14; 1.00
07 45 09.3;+20 18 59; 6.33; 0.00
07 43 39.1;-25 30 14; 6.55; 0.06
07 43 32.4;-28 24 40; 4.59; 1.63
07 43 12.0;-36 03 01; 5.60;-0.13
07 43 07.0;-38 51 51; 6.89; 1.02
07 43 48.5;-28 57 17; 3.96; 0.18
07 56 17.3;+80 15 56; 6.56; 0.73
07 42 57.2;-45 10 24; 5.06; 0.78
07 46 39.3;+37 31 03; 5.18; 1.58
07 36 04.2;-77 38 03; 6.18; 1.73
07 43 42.9;-38 12 07; 6.40;-0.16
07 43 41.9;-40 56 02; 5.17; 1.10
07 46 07.4;+18 30 36; 4.88; 1.45
07 44 34.0;-24 40 26; 5.62;-0.19
07 43 06.9;-49 59 34; 6.57; 0.07
07 42 10.2;-58 37 51; 6.43;-0.10
07 44 09.6;-36 03 46; 5.80; 0.31
07 46 16.2;+10 46 06; 5.30; 0.01
07 45 28.7;-14 41 10; 6.89;
07 45 29.1;-14 41 27; 6.07; 0.11
07 44 34.2;-37 56 35; 5.88;-0.11
07 42 53.3;-58 13 48; 6.21; 1.05
07 47 30.3;+33 24 56; 5.14; 1.60
07 46 02.2;-06 46 21; 5.49; 1.38
07 45 56.9;-14 33 50; 5.04; 0.33
07 45 04.6;-37 53 16; 6.54;-0.10
07 45 15.3;-37 58 07; 3.61; 1.73
07 45 35.0;-34 10 23; 5.37; 0.60
07 46 44.9;-12 40 31; 6.39;-0.02
07 45 18.1;-43 45 08; 6.03;-0.07
07 48 33.6;+23 08 28; 6.18;
07 46 10.4;-37 56 02; 5.88;-0.11
07 47 12.5;-22 31 11; 5.90;-0.19
07 41 49.2;-72 36 22; 3.95; 1.04
07 46 33.4;-40 03 35; 6.57;-0.13
07 47 38.5;-15 59 27; 6.34; 1.78
07 47 45.2;-16 00 52; 6.43; 1.70
07 51 05.7;+54 07 45; 6.02; 0.46
07 47 56.7;-12 11 35; 5.48; 0.48
07 49 02.0;+13 22 15; 6.04; 1.38
07 45 35.6;-56 43 21; 6.12; 0.39
07 47 05.8;-39 19 53; 6.31;-0.17
07 48 58.9;+04 19 58; 6.53; 0.78
07 48 05.2;-25 56 14; 4.50;-0.05
07 47 25.0;-38 30 40; 5.08;-0.10
07 44 43.9;-66 04 19; 6.38; 0.95
07 47 31.5;-46 36 31; 5.23;-0.14
07 44 13.0;-69 49 17; 6.18;-0.06
07 52 36.6;+55 12 34; 6.38;
07 51 02.3;+33 14 01; 6.03; 0.15
07 48 08.5;-40 39 08; 6.14; 1.58
07 49 28.6;-13 21 12; 6.23;-0.09
07 49 01.7;-24 54 44; 5.33; 0.76
07 49 41.2;-17 13 42; 5.18; 1.28
07 49 17.7;-24 51 35; 3.34; 1.24
07 48 20.3;-47 04 40; 4.71; 1.06
07 50 10.6;-09 11 00; 5.61; 1.44
07 49 45.2;-20 12 25; 6.56; 0.58
07 49 14.7;-35 14 36; 5.93;-0.05
07 50 47.4;+03 16 38; 6.18; 1.12
07 50 05.7;-19 31 25; 6.12; 1.26
07 49 35.4;-33 17 20; 5.60; 1.61
07 51 56.7;+19 19 31; 5.99; 1.13
07 50 55.2;-11 07 43; 6.16; 1.13
07 49 14.3;-46 22 24; 4.11;-0.18
07 48 19.2;-56 28 16; 6.33; 1.01
07 49 28.2;-44 45 07; 6.32; 0.96
07 49 12.9;-46 51 28; 5.84;-0.14
07 51 42.0;+01 46 01; 5.14;-0.12
07 51 00.0;-24 31 42; 6.45;-0.01
07 52 07.2;+03 16 38; 6.31; 1.59
07 49 06.7;-56 24 38; 5.59; 1.13
07 51 40.9;-12 49 10; 6.36; 0.39
07 51 46.3;-13 53 53; 5.17; 0.60
07 54 29.3;+47 23 10; 6.25; 1.15
07 54 42.7;+47 33 53; 5.45; 1.46
07 53 29.8;+26 45 57; 4.97; 0.09
07 51 42.9;-21 10 26; 5.63; 0.96
07 50 42.4;-44 34 47; 6.45; 0.90
07 49 12.9;-60 17 01; 5.78; 0.42
07 50 23.9;-50 30 35; 5.91; 1.09
07 52 47.9;-05 25 41; 5.76; 0.41
07 52 18.9;-14 50 47; 5.69; 0.37
07 51 20.5;-43 05 44; 6.32;-0.17
08 00 11.7;+73 55 05; 5.41; 1.42
07 49 54.8;-60 03 04; 6.72; 1.24
07 56 26.8;+56 30 16; 6.72;
07 51 40.3;-42 53 18; 6.04;-0.18
07 52 15.7;-34 42 19; 5.01; 0.44
07 52 13.0;-40 34 33; 3.73; 1.04
07 49 41.0;-66 11 45; 5.79;-0.04
08 04 47.1;+79 28 47; 5.42;-0.06
07 55 40.8;+35 24 46; 6.23; 0.28
07 52 38.7;-38 51 47; 4.49;-0.19
07 53 03.5;-36 21 50; 5.43; 1.16
07 55 39.9;+19 53 02; 5.35;-0.04
07 55 31.4;+08 51 46; 5.86; 0.35
07 52 29.7;-54 22 02; 5.70;-0.15
07 53 03.7;-49 36 47; 4.63;-0.23
07 53 18.2;-48 06 11; 4.24;-0.14
07 54 11.0;-35 52 39; 5.49;-0.19
07 54 39.9;-34 50 49; 6.15; 1.53
07 56 23.9;+04 29 09; 6.17; 0.98
07 58 16.6;+43 58 39; 6.34; 1.06
07 56 59.4;+15 47 25; 5.78; 1.28
07 55 13.7;-30 55 03; 6.44;
07 57 15.9;+08 38 29; 6.05; 1.00
07 57 16.2;+01 07 37; 6.35; 0.50
07 56 22.8;-30 17 07; 6.33; 1.66
07 55 00.5;-52 34 59; 6.38;-0.01
07 55 46.5;-43 50 42; 6.02;-0.11
07 56 51.5;-22 52 48; 4.20; 0.72
07 58 05.8;+07 12 49; 6.41;-0.04
07 58 31.5;+16 31 07; 5.99; 1.47
07 54 53.2;-57 18 11; 5.63; 1.30
08 01 20.7;+59 02 51; 5.77; 0.39
07 56 24.3;-40 44 11; 6.78;-0.18
08 16 53.8;+84 03 28; 6.49; 0.03
08 01 42.4;+60 19 28; 6.01; 0.14
07 58 20.6;+02 13 29; 5.29; 0.92
07 56 57.9;-42 24 22; 6.09; 1.36
08 02 30.8;+63 05 25; 6.40; 0.59
07 57 40.1;-30 20 05; 4.79; 0.15
07 56 57.9;-43 30 01; 5.35;-0.18
07 59 35.1;+13 14 32; 6.02; 1.32
07 57 18.4;-44 06 35; 5.09;-0.17
07 56 46.7;-52 58 56; 3.47;-0.18
07 57 20.0;-47 53 25; 6.22;-0.10
08 02 35.8;+57 16 25; 6.49; 0.62
07 56 18.6;-60 31 35; 5.74; 1.55
07 57 51.8;-45 34 40; 5.17; 1.27
07 59 44.1;-03 40 47; 4.93; 1.21
07 59 05.7;-23 18 38; 5.11; 1.12
08 00 55.9;+25 23 34; 5.83; 1.02
08 00 48.0;+19 48 58; 6.25; 1.11
07 56 50.7;-59 07 35; 6.25; 2.08
08 01 00.7;+23 34 59; 6.34;
08 00 47.3;+17 18 31; 5.55; 1.32
07 58 14.4;-49 14 42; 4.41;-0.17
08 01 55.1;+35 24 47; 6.34; 1.56
07 59 52.0;-18 23 57; 4.61; 0.08
08 01 43.8;+25 05 23; 6.31; 0.01
07 58 21.4;-51 26 55; 6.44; 0.25
08 01 30.3;+16 27 19; 5.99;-0.02
08 00 44.1;-02 52 54; 6.51;-0.07
08 01 13.8;+04 52 47; 5.65; 0.00
07 59 01.8;-45 12 58; 5.99;-0.14
07 57 46.9;-60 18 12; 5.60; 0.57
07 57 12.5;-63 17 49; 6.14;-0.10
07 59 28.4;-39 17 50; 5.24; 0.39
08 01 13.3;-01 23 33; 4.68; 1.49
07 59 12.3;-49 58 36; 6.32;
07 59 13.4;-49 58 25; 6.34;
08 01 50.7;+08 54 50; 6.22; 0.57
08 02 15.9;+02 20 04; 4.39; 1.25
08 00 19.6;-45 27 25; 6.61; 1.27
07 58 50.5;-60 49 28; 5.81;-0.09
08 00 14.9;-48 58 53; 6.02; 0.04
08 03 31.1;+27 47 39; 4.94; 1.12
08 02 26.0;-06 20 14; 6.33; 0.62
08 00 28.9;-48 52 17; 6.12;-0.11
07 59 40.2;-60 12 27; 6.33;-0.06
07 59 37.6;-60 35 13; 5.17; 1.74
08 01 37.4;-37 17 01; 5.95; 0.14
08 02 06.2;-37 03 02; 6.34; 1.62
08 00 49.9;-54 09 05; 5.87;-0.14
08 01 22.9;-54 30 54; 6.10;-0.04
08 04 45.2;+18 50 32; 6.15;-0.05
08 00 20.0;-63 34 03; 4.82;-0.17
08 03 04.1;-32 27 50; 5.82; 1.22
08 01 31.5;-55 27 18; 6.28;-0.15
08 02 44.8;-41 18 36; 5.52;-0.15
08 05 04.5;+13 07 05; 5.12; 0.01
08 05 37.0;+27 31 47; 6.21; 0.01
08 03 35.1;-40 00 12; 2.25;-0.26
08 03 29.5;-42 56 55; 6.29; 1.01
08 07 09.9;+43 15 37; 6.26;-0.02
08 04 41.5;-19 43 41; 6.13;-0.16
08 06 18.4;+22 38 08; 5.99; 1.66
08 04 16.2;-32 40 30; 5.31; 1.91
07 59 16.1;-73 14 41; 6.34; 0.14
08 05 49.6;-00 34 25; 6.41; 1.05
08 08 27.4;+51 30 24; 4.84; 0.05
08 06 27.5;-09 14 42; 6.23;-0.07
08 10 03.8;+58 14 53; 5.93; 1.39
08 07 45.8;+21 34 54; 5.30; 0.63
08 05 44.9;-33 34 09; 6.14; 1.11
08 04 42.4;-50 35 26; 5.95; 1.21
08 05 20.4;-46 58 44; 6.19;-0.15
08 05 04.0;-53 06 29; 5.53; 1.34
08 09 23.1;+42 25 50; 6.27; 1.27
08 12 48.8;+68 28 27; 5.32; 1.04
08 07 18.0;-20 33 17; 5.38; 0.10
08 08 42.4;+13 38 27; 6.27; 0.43
08 07 32.6;-24 18 15; 2.81; 0.43
08 04 42.9;-62 50 10; 6.30;-0.10
08 06 40.4;-45 15 59; 5.05; 1.50
08 08 35.6;-02 59 02; 4.34; 0.97
08 08 56.9;-11 20 23; 6.32; 0.01
08 08 43.5;-20 21 47; 6.36; 0.16
08 10 27.2;+25 30 26; 5.73; 0.81
08 09 01.6;-19 14 42; 4.40;-0.15
